M010151,40.7673274244,-73.9707766768,370001
M010151,40.7667662297,-73.9711881089,370002
M010151,40.7661405437,-73.971646853,370003
M010151,40.7660538254,-73.9717093433,370004
M010151,40.7660538254,-73.9717093433,380001
M010151,40.7655148541,-73.9720983684,380002
M010151,40.7648973978,-73.9725534819,380003
M010151,40.7644078231,-73.9729182869,380004
M010151,40.7644078231,-73.9729182869,390001
M010151,40.7642771966,-73.973015808,390002
M010151,40.7636569901,-73.9734636858,390003
M010151,40.7629654317,-73.973969341,390004
M010151,40.7622930802,-73.9744569292,390005
M010151,40.7617609615,-73.9748469904,390006
